cidade;ano;pib;mat1517;veiculos;motos;populacao;pop1519;pop2024;pop2529;pop60p;ibge;jovem;pjovem;pmotos;pmat;rodovia
Santa Mercedes;2013;53859,9;71,53;1236;214;2822;239;231;216;16,05;3547106;686;24,30900071;17,31391586;2,534727144;14
Santa Mercedes;2014;48340,67;64,58;1316;223;2819;238;230;219;16,28;3547106;687;24,37034409;16,94528875;2,290883292;14
Santa Mercedes;2015;;53,62;1363;233;2816;230;229;224;16,48;3547106;683;24,25426136;17,09464417;1,904119318;14
Santa Mercedes;2016;;;;;2815;236;228;223;16,7;3547106;687;24,40497336;;;14
Santa Rita d'Oeste;2010;29392,73;76,11;1001;201;2544;190;182;171;21,23;3547403;543;21,34433962;20,07992008;2,991745283;4
Santa Rita d'Oeste;2011;35404,33;76,64;1085;238;2530;181;182;171;21,78;3547403;534;21,10671937;21,93548387;3,029249012;4
Santa Rita d'Oeste;2012;39777,38;77,45;1169;251;2517;173;182;171;22,45;3547403;526;20,89789432;21,47134303;3,077075884;4
Santa Rita d'Oeste;2013;40663,86;78,13;1270;271;2502;165;182;172;23,14;3547403;519;20,74340528;21,33858268;3,122701839;4
Santa Rita d'Oeste;2014;48067,38;86,81;1355;283;2489;157;182;172;23,78;3547403;511;20,53033347;20,88560886;3,487746083;4
Santa Rita d'Oeste;2015;;93,1;1428;292;2475;150;182;173;24,57;3547403;505;20,4040404;20,44817927;3,761616162;4
Santa Rita d'Oeste;2016;;;;;2461;146;174;173;25,07;3547403;493;20,03250711;;;4
Santa Rita do Passa Quatro;2010;457220,85;66,64;13562;2571;26475;1906;2041;1994;18,46;3547502;5941;22,44003777;18,95738092;0,25170916;85
Santa Rita do Passa Quatro;2011;518274;67,27;14494;2811;26469;1879;2008;1998;18,81;3547502;5885;22,23355624;19,3942321;0,25414636;85
Santa Rita do Passa Quatro;2012;566580,5;66,67;15531;2987;26462;1850;1977;1996;19,17;3547502;5823;22,00513945;19,23250274;0,251946187;85
Santa Rita do Passa Quatro;2013;541081,09;67,01;16239;3096;26455;1821;1944;1997;19,53;3547502;5762;21,78038178;19,06521338;0,253298053;85
Santa Rita do Passa Quatro;2014;564364,6;64,86;16866;3253;26448;1792;1911;2010;19,87;3547502;5713;21,60087719;19,28732361;0,245235935;85
Santa Rita do Passa Quatro;2015;;66,44;17361;3370;26442;1763;1879;2008;20,24;3547502;5650;21,36752137;19,41132423;0,251266924;85
Santa Rita do Passa Quatro;2016;;;;;26430;1691;1854;1977;20,67;3547502;5522;20,89292471;;;85
Santa Rosa de Viterbo;2010;563818,16;70,65;10751;1684;23841;1976;2083;2025;14,16;3547601;6084;25,5190638;15,66365919;0,296338241;38
Santa Rosa de Viterbo;2011;624245,14;75,85;11535;1841;24023;1981;2075;2053;14,39;3547601;6109;25,42979645;15,96012137;0,315739083;38
Santa Rosa de Viterbo;2012;662271,21;76,79;12438;1971;24206;1985;2071;2081;14,63;3547601;6137;25,35321821;15,84659913;0,317235396;38
Santa Rosa de Viterbo;2013;697966,12;75,56;13411;2122;24390;1988;2065;2108;14,85;3547601;6161;25,2603526;15,822832;0,309799098;38
Santa Rosa de Viterbo;2014;751243;74,44;14212;2238;24577;1990;2056;2132;15,06;3547601;6178;25,13732351;15,74725584;0,302884811;38
Santa Rosa de Viterbo;2015;;69,54;14824;2376;24764;1991;2047;2162;15,28;3547601;6200;25,03634308;16,0280626;0,280810854;38
Santa Rosa de Viterbo;2016;;;;;24930;1890;2050;2153;15,65;3547601;6093;24,44043321;;;38
Santa Salete;2010;17303,18;72,58;701;148;1446;103;95;111;19,78;3547650;309;21,36929461;21,11269615;5,019363762;8
Santa Salete;2011;17712,67;74,19;755;159;1446;102;97;108;20,19;3547650;307;21,23098202;21,05960265;5,130705394;8
Santa Salete;2012;17652,08;75,41;817;166;1446;103;100;106;20,75;3547650;309;21,36929461;20,31823745;5,215076072;8
Santa Salete;2013;18876,53;81,67;876;166;1447;103;102;103;21,29;3547650;308;21,28541811;18,94977169;5,644091223;8
Santa Salete;2014;21507,79;94,92;936;182;1447;102;103;100;21,91;3547650;305;21,07809261;19,44444444;6,559778853;8
Santa Salete;2015;;88,14;1009;200;1447;101;105;97;22,6;3547650;303;20,9398756;19,82160555;6,09122322;8
Santa Salete;2016;;;;;1446;93;104;99;22,89;3547650;296;20,47026279;;;8
Santana da Ponte Pensa;2010;19704,94;76,79;740;121;1643;98;127;93;22,52;3547205;318;19,35483871;16,35135135;4,673767498;9
Santana da Ponte Pensa;2011;20709,19;83,33;796;132;1627;96;119;98;23,05;3547205;313;19,23786109;16,58291457;5,121696374;9
Santana da Ponte Pensa;2012;21844,87;81,82;855;135;1612;95;113;102;23,88;3547205;310;19,23076923;15,78947368;5,075682382;9
Santana da Ponte Pensa;2013;23545,82;81,82;914;145;1596;94;105;108;24,62;3547205;307;19,23558897;15,8643326;5,126566416;9
Santana da Ponte Pensa;2014;25867,73;85,45;945;142;1581;93;98;113;25,49;3547205;304;19,2283365;15,02645503;5,404807084;9
Santana da Ponte Pensa;2015;;94,44;966;151;1566;91;92;119;26,31;3547205;302;19,28480204;15,63146998;6,030651341;9
Santana da Ponte Pensa;2016;;;;;1555;87;91;112;26,69;3547205;290;18,64951768;;;9
Santana de Parnaíba;2010;4603218,73;73,16;51843;7484;108474;9635;9763;9610;7,68;3547304;29008;26,74189207;14,43589298;0,067444733;23
Santana de Parnaíba;2011;5734691,62;74,97;57773;8460;111424;9938;10022;9924;8,03;3547304;29884;26,82007467;14,6435186;0,06728353;23
Santana de Parnaíba;2012;6211289,07;77,33;63521;9373;114455;10244;10283;10243;8,4;3547304;30770;26,88392818;14,75575007;0,067563671;23
Santana de Parnaíba;2013;7017109,37;77,24;69045;10124;117568;10553;10544;10569;8,79;3547304;31666;26,93419978;14,66290101;0,065698149;23
Santana de Parnaíba;2014;8065196,68;76,45;72499;10484;120765;10867;10806;10894;9,2;3547304;32567;26,96725045;14,46088912;0,063304765;23
Santana de Parnaíba;2015;;77,8;75411;11090;124050;11183;11069;11225;9,62;3547304;33477;26,98669891;14,70607736;0,062716647;23
Santana de Parnaíba;2016;;;;;126747;10969;11341;11463;10,06;3547304;33773;26,64599557;;;23
Santo Anastácio;2010;227003,7;69,84;9559;2712;20477;1701;1587;1508;16,16;3547700;4796;23,42139962;28,37116853;0,341065586;20
Santo Anastácio;2011;250168,26;75,77;10206;2974;20433;1673;1594;1507;16,46;3547700;4774;23,36416581;29,13972173;0,37082171;20
Santo Anastácio;2012;282804,51;74,97;10917;3192;20389;1650;1601;1504;16,77;3547700;4755;23,32139879;29,23880187;0,367698269;20
Santo Anastácio;2013;302108,2;74,69;11542;3311;20344;1623;1607;1503;17,07;3547700;4733;23,26484467;28,68653613;0,367135273;20
Santo Anastácio;2014;332546,38;72,74;12053;3412;20301;1596;1608;1500;17,37;3547700;4704;23,17127235;28,30830499;0,358307473;20
Santo Anastácio;2015;;72,49;12551;3560;20257;1568;1617;1495;17,67;3547700;4680;23,10312485;28,36427376;0,357851607;20
Santo Anastácio;2016;;;;;20231;1488;1597;1507;18,07;3547700;4592;22,69783995;;;20
Santo André;2010;19164510,29;83,67;417385;56145;676177;49523;57353;60801;13,53;3547809;167677;24,79779703;13,45160943;0,012373979;17
Santo André;2011;21740848,94;81,17;442533;60905;678052;49228;56019;60211;13,89;3547809;165458;24,40196327;13,76281543;0,011971058;17
Santo André;2012;23842987,59;86,78;467575;65133;679933;48918;54697;59609;14,26;3547809;163224;24,0058947;13,92995776;0,012763022;17
Santo André;2013;26721758,85;87,6;485765;68110;681819;48590;53388;58989;14,64;3547809;160967;23,608465;14,02118308;0,012847985;17
Santo André;2014;28119591,06;87,6;493654;69840;683709;48247;52091;58356;15,02;3547809;158694;23,21075194;14,14756084;0,012812468;17
Santo André;2015;;84,92;500585;71472;685606;47892;50806;57709;15,41;3547809;156407;22,81295671;14,2776951;0,012386123;17
Santo André;2016;;;;;687250;46425;50566;56456;15,86;3547809;153447;22,32768279;;;17
Santo Antônio da Alegria;2010;113454,58;67,44;2095;221;6299;511;561;510;15,59;3547908;1582;25,11509763;10,54892601;1,070646134;25
Santo Antônio da Alegria;2011;111975,22;61,79;2260;236;6334;511;561;523;15,96;3547908;1595;25,18155984;10,44247788;0,975528892;25
Santo Antônio da Alegria;2012;118115,91;62,79;2409;241;6369;512;554;539;16,3;3547908;1605;25,20018841;10,0041511;0,985869053;25
Santo Antônio da Alegria;2013;134729,65;65,22;2597;249;6405;510;543;562;16,69;3547908;1615;25,21467603;9,587986138;1,018266979;25
Santo Antônio da Alegria;2014;143232,13;64,67;2684;259;6441;510;536;573;17,09;3547908;1619;25,13584847;9,649776453;1,00403664;25
Santo Antônio da Alegria;2015;;54,85;2806;268;6477;510;530;582;17,51;3547908;1622;25,04245793;9,550962224;0,846842674;25
Santo Antônio da Alegria;2016;;;;;6508;489;529;584;17,75;3547908;1602;24,61585741;;;25
Santo Antônio de Posse;2010;423857,9;55,99;9350;2224;20628;1722;1885;1875;10,75;3548005;5482;26,57552841;23,78609626;0,271427186;26
Santo Antônio de Posse;2011;458945,1;55,36;10272;2473;20857;1752;1873;1899;10,98;3548005;5524;26,48511291;24,07515576;0,265426476;26
Santo Antônio de Posse;2012;530210,84;55,19;11184;2715;21089;1780;1862;1928;11,23;3548005;5570;26,41187349;24,27575107;0,261700413;26
Santo Antônio de Posse;2013;597137,82;59,61;12108;2934;21323;1809;1848;1950;11,5;3548005;5607;26,29554941;24,23191278;0,279557286;26
Santo Antônio de Posse;2014;648810,81;61,26;13010;3073;21561;1837;1834;1974;11,78;3548005;5645;26,18153147;23,62029208;0,284124113;26
Santo Antônio de Posse;2015;;55,32;13540;3163;21800;1866;1819;1993;12,06;3548005;5678;26,04587156;23,36041359;0,253761468;26
Santo Antônio de Posse;2016;;;;;22006;1811;1845;1975;12,39;3548005;5631;25,58847587;;;26
Santo Antônio do Aracanguá;2010;206256,88;71,17;2578;421;7620;640;644;631;11,54;3548054;1915;25,1312336;16,33048875;0,933989501;
Santo Antônio do Aracanguá;2011;200818,16;70,68;2803;465;7688;641;648;639;11,88;3548054;1928;25,0780437;16,58936853;0,919354839;
Santo Antônio do Aracanguá;2012;181188,03;71,84;3090;498;7755;640;649;646;12,24;3548054;1935;24,9516441;16,11650485;0,926370084;
Santo Antônio do Aracanguá;2013;189140,7;66,05;3349;537;7823;639;658;653;12,6;3548054;1950;24,92649879;16,03463721;0,844305254;
Santo Antônio do Aracanguá;2014;175196,89;62,67;3521;551;7893;638;658;669;13,01;3548054;1965;24,895477;15,64896336;0,793994679;
Santo Antônio do Aracanguá;2015;;61,5;3630;562;7962;638;661;666;13,44;3548054;1965;24,67972871;15,48209366;0,77241899;
Santo Antônio do Aracanguá;2016;;;;;8019;613;660;673;13,84;3548054;1946;24,26736501;;;
Santo Antônio do Jardim;2010;78196;89,22;2598;366;5945;448;468;486;14,79;3548104;1402;23,58284272;14,08775982;1,500756939;12
Santo Antônio do Jardim;2011;96342,77;91,39;2741;388;5929;446;459;485;15,28;3548104;1390;23,44408838;14,15541773;1,541406645;12
Santo Antônio do Jardim;2012;98684,07;88,01;2936;421;5913;447;451;468;15,74;3548104;1366;23,10164045;14,33923706;1,488415356;12
Santo Antônio do Jardim;2013;106207;88,01;3039;448;5898;444;443;458;16,24;3548104;1345;22,80434045;14,74169135;1,492200746;12
Santo Antônio do Jardim;2014;129574,54;82,77;3154;474;5882;444;434;450;16,76;3548104;1328;22,57735464;15,02853519;1,40717443;12
Santo Antônio do Jardim;2015;;77,82;3209;464;5866;442;426;441;17,32;3548104;1309;22,3150358;14,45933313;1,326628026;12
Santo Antônio do Jardim;2016;;;;;5858;430;426;434;17,82;3548104;1290;22,02116763;;;12
Santo Antônio do Pinhal;2010;53740,6;78,2;2415;582;6485;564;542;481;12,64;3548203;1587;24,47185813;24,09937888;1,205859676;48
Santo Antônio do Pinhal;2011;61798,66;75,64;2702;641;6497;572;542;488;12,82;3548203;1602;24,65753425;23,72316802;1,164229644;48
Santo Antônio do Pinhal;2012;64638,41;78,57;3029;722;6511;578;543;496;12,98;3548203;1617;24,83489479;23,83624959;1,206727077;48
Santo Antônio do Pinhal;2013;76853,12;72,63;3404;794;6523;591;542;502;13,18;3548203;1635;25,06515407;23,32549941;1,113444734;48
Santo Antônio do Pinhal;2014;87289,94;72,1;3671;836;6537;602;541;509;13,35;3548203;1652;25,27153128;22,77308635;1,102952425;48
Santo Antônio do Pinhal;2015;;71,55;3918;900;6549;605;539;515;13,57;3548203;1659;25,33211177;22,97090352;1,092533211;48
Santo Antônio do Pinhal;2016;;;;;6565;588;550;516;14,01;3548203;1654;25,19421173;;;48
Santo Expedito;2010;21142,09;84,46;758;135;2801;243;196;187;17,21;3548302;626;22,34916101;17,81002639;3,01535166;19
Santo Expedito;2011;23325,33;71,43;838;158;2819;243;206;191;17,38;3548302;640;22,7030862;18,85441527;2,533877261;19
Santo Expedito;2012;23506,16;71,63;952;167;2836;238;218;195;17,63;3548302;651;22,95486601;17,54201681;2,52574048;19
Santo Expedito;2013;27534,41;76,34;1045;175;2854;225;237;199;17,87;3548302;661;23,16047652;16,74641148;2,674842327;19
Santo Expedito;2014;28652,08;82,4;1131;180;2873;217;248;203;18,17;3548302;668;23,25095719;15,91511936;2,868082144;19
Santo Expedito;2015;;85,95;1219;200;2891;211;255;208;18,44;3548302;674;23,31373227;16,40689089;2,973019716;19
Santo Expedito;2016;;;;;2907;207;254;218;18,58;3548302;679;23,35741314;;;19
Santópolis do Aguapeí;2010;42669,25;58,96;1170;194;4273;366;445;399;12,05;3548401;1210;28,31734145;16,58119658;1,37982682;23
Santópolis do Aguapeí;2011;47572,29;66,82;1250;210;4314;364;432;411;12,22;3548401;1207;27,97867408;16,8;1,548910524;23
Santópolis do Aguapeí;2012;50988,72;76,19;1353;219;4355;361;416;424;12,38;3548401;1201;27,57749713;16,18625277;1,749483352;23
Santópolis do Aguapeí;2013;55928,38;70,95;1524;234;4398;359;401;437;12,6;3548401;1197;27,21691678;15,35433071;1,613233288;23
Santópolis do Aguapeí;2014;56461,68;59,62;1636;246;4439;356;389;447;12,75;3548401;1192;26,8528948;15,03667482;1,343095292;23
Santópolis do Aguapeí;2015;;60,87;1709;255;4482;352;376;456;12,94;3548401;1184;26,41677822;14,92100644;1,358099063;23
Santópolis do Aguapeí;2016;;;;;4519;342;374;442;13,3;3548401;1158;25,6251383;;;23
Santos;2010;13546942,87;78,05;238345;61267;419388;27569;30638;33312;19,16;3548500;91519;21,82203592;25,70517527;0,018610451;57
Santos;2011;15447745,79;77,16;250081;64750;420222;27462;30307;32960;19,43;3548500;90729;21,59073061;25,89161112;0,018361723;57
Santos;2012;16850211,71;75,14;259625;67542;421058;27347;29973;32608;19,7;3548500;89928;21,35762769;26,01521425;0,017845522;57
Santos;2013;18871519,11;79,08;266627;69522;421896;27226;29633;32250;19,97;3548500;89109;21,12108197;26,0746286;0,018743956;57
Santos;2014;20147781,95;81,57;269620;70905;422737;27100;29291;31887;20,25;3548500;88278;20,88248722;26,29812328;0,019295685;57
Santos;2015;;78,1;271390;72620;423579;26967;28945;31523;20,52;3548500;87435;20,64195817;26,75853937;0,018438119;57
Santos;2016;;;;;424599;26167;28868;31264;20,86;3548500;86299;20,32482413;;;57
São Bento do Sapucaí;2010;108411,79;75,8;3574;797;10467;868;739;729;15,25;3548609;2336;22,31776058;22,29994404;0,724180759;26
São Bento do Sapucaí;2011;115779,48;73,97;3871;901;10470;874;760;726;15,59;3548609;2360;22,54059217;23,27563937;0,706494747;26
São Bento do Sapucaí;2012;138422,72;74,05;4208;961;10472;867;782;724;15,93;3548609;2373;22,66042781;22,83745247;0,707123759;26
São Bento do Sapucaí;2013;146346,84;76,39;4546;1024;10476;868;803;721;16,28;3548609;2392;22,83314242;22,52529696;0,729190531;26
São Bento do Sapucaí;2014;166724,27;80;4895;1092;10478;873;826;719;16,63;3548609;2418;23,07692308;22,30847804;0,763504486;26
São Bento do Sapucaí;2015;;72,29;5297;1202;10481;872;846;715;17,02;3548609;2433;23,21343383;22,69208986;0,689724263;26
São Bento do Sapucaí;2016;;;;;10491;834;856;736;17,44;3548609;2426;23,12458298;;;26
São Bernardo do Campo;2010;42557431,74;83,8;448285;58703;764922;59697;68127;72525;10,18;3548708;200349;26,19208233;13,09501768;0,010955365;175
São Bernardo do Campo;2011;46490389,44;80,53;479350;63907;770157;59705;66966;71832;10,6;3548708;198503;25,7743551;13,3320121;0,01045631;175
São Bernardo do Campo;2012;45300599,17;81,5;509616;68112;775428;59685;65794;71112;11,03;3548708;196591;25,35257948;13,36535745;0,010510325;175
São Bernardo do Campo;2013;48789308,73;83,04;536203;71430;780735;59638;64614;70371;11,48;3548708;194623;24,92817665;13,32144729;0,010636131;175
São Bernardo do Campo;2014;47551620,3;84,11;556546;74806;786078;59564;63425;69605;11,93;3548708;192594;24,50062208;13,44111718;0,010699956;175
São Bernardo do Campo;2015;;81;567178;77380;791459;59461;62229;68817;12,41;3548708;190507;24,07035614;13,64298333;0,010234264;175
São Bernardo do Campo;2016;;;;;795541;57599;62220;67662;12,91;3548708;187481;23,56647866;;;175
São Caetano do Sul;2010;12205133,81;125,5;118550;11298;149185;9393;11086;12246;19,11;3548807;32725;21,93585146;9,530156052;0,084123739;
São Caetano do Sul;2011;13279744,94;125,79;125010;12113;149468;9260;10782;12067;19,43;3548807;32109;21,48219017;9,68962483;0,084158482;
São Caetano do Sul;2012;15094571,63;125,79;131668;12923;149751;9124;10480;11887;19,75;3548807;31491;21,02890799;9,814837318;0,083999439;
São Caetano do Sul;2013;15952825,98;131,02;136215;13478;150035;8986;10182;11705;20,07;3548807;30873;20,57719865;9,894651837;0,087326291;
São Caetano do Sul;2014;16153418,64;132,03;138167;13736;150319;8847;9890;11521;20,39;3548807;30258;20,12919192;9,941592421;0,087833208;
São Caetano do Sul;2015;;126,96;139063;13824;150605;8705;9602;11335;20,72;3548807;29642;19,68194947;9,94081819;0,08429999;
São Caetano do Sul;2016;;;;;150732;8437;9461;11022;21,19;3548807;28920;19,18637051;;;
São Carlos;2010;6805566,31;77,57;128705;26185;221692;17061;19210;20555;12,93;3548906;56826;25,63286;20,34497494;0,034989986;137
São Carlos;2011;7464659,78;78,71;137967;28127;223957;16985;19005;20548;13,25;3548906;56538;25,24502471;20,38675915;0,035145139;137
São Carlos;2012;8166704,83;80,71;146980;29836;226244;16904;18795;20542;13,57;3548906;56241;24,85855979;20,29936046;0,035673874;137
São Carlos;2013;9133309,21;81,83;155041;31160;228556;16817;18582;20520;13,9;3548906;55919;24,46621397;20,09790959;0,035803042;137
São Carlos;2014;9796012,91;83,29;162098;32398;230890;16725;18365;20490;14,23;3548906;55580;24,07206895;19,98667473;0,036073455;137
São Carlos;2015;;82,13;167621;33300;233249;16627;18142;20458;14,57;3548906;55227;23,67727193;19,86624588;0,035211298;137
São Carlos;2016;;;;;235096;16187;18019;20206;15,01;3548906;54412;23,14458774;;;137
São Francisco;2010;24270,01;75,38;1037;241;2794;214;198;171;19,15;3549003;583;20,86614173;23,24011572;2,697924123;7
São Francisco;2011;27190,73;74,05;1121;275;2783;219;199;174;19,55;3549003;592;21,27200862;24,53166815;2,6607977;7
São Francisco;2012;29183,98;63,57;1273;291;2770;218;201;178;19,93;3549003;597;21,55234657;22,85938727;2,294945848;7
São Francisco;2013;32449,91;56,59;1361;303;2759;216;202;181;20,44;3549003;599;21,71076477;22,26304188;2,051105473;7
São Francisco;2014;35192,34;57,14;1446;317;2746;211;204;184;20,87;3549003;599;21,81354698;21,92254495;2,080844865;7
São Francisco;2015;;62,81;1524;338;2735;204;205;188;21,35;3549003;597;21,82815356;22,17847769;2,296526508;7
São Francisco;2016;;;;;2723;197;209;190;21,59;3549003;596;21,88762394;;;7
São João da Boa Vista;2010;1755940,84;82,86;48772;12294;83585;6237;6768;6959;14,76;3549102;19964;23,8846683;25,20708603;0,099132619;69
São João da Boa Vista;2011;1953123,22;79,27;52145;13460;84002;6213;6701;6968;15,12;3549102;19882;23,66848408;25,81263784;0,094366801;69
São João da Boa Vista;2012;2121413,52;81,25;55732;14495;84423;6187;6634;6972;15,48;3549102;19793;23,44503275;26,00839733;0,096241546;69
São João da Boa Vista;2013;2379005,46;83,29;59248;15456;84844;6160;6565;6979;15,85;3549102;19704;23,22379897;26,08695652;0,098168403;69
São João da Boa Vista;2014;2610606,05;83,75;62507;16386;85269;6131;6494;6979;16,23;3549102;19604;22,99077039;26,21466396;0,098218579;69
São João da Boa Vista;2015;;82,22;64808;17127;85695;6099;6423;6979;16,61;3549102;19501;22,75628683;26,42729293;0,095944921;69
São João da Boa Vista;2016;;;;;86021;5916;6390;6904;17,07;3549102;19210;22,3317562;;;69
São João das Duas Pontes;2010;24170,69;71,09;786;118;2567;207;180;187;15,7;3549201;574;22,36073237;15,01272265;2,7693806;5
São João das Duas Pontes;2011;24327,86;84,5;856;130;2557;211;183;183;15,92;3549201;577;22,56550645;15,18691589;3,304653891;5
São João das Duas Pontes;2012;28540,42;73,68;925;130;2547;219;187;179;16,18;3549201;585;22,96819788;14,05405405;2,892815077;5
São João das Duas Pontes;2013;27204,83;65,41;1012;139;2537;222;190;175;16,4;3549201;587;23,13756405;13,73517787;2,578242018;5
São João das Duas Pontes;2014;31120,75;67,41;1082;147;2527;227;193;172;16,66;3549201;592;23,42698852;13,58595194;2,667590028;5
São João das Duas Pontes;2015;;62,31;1149;165;2517;224;196;169;17;3549201;589;23,40087406;14,36031332;2,47556615;5
São João das Duas Pontes;2016;;;;;2508;213;200;172;17,5;3549201;585;23,32535885;;;5
São João de Iracema;2010;29780,45;63,73;540;124;1779;170;136;124;15,63;3549250;430;24,17088252;22,96296296;3,582349635;
São João de Iracema;2011;40469,27;70,71;625;139;1787;165;143;126;16;3549250;434;24,28651371;22,24;3,956911024;
São João de Iracema;2012;31379,63;67,37;709;156;1796;163;149;129;16,43;3549250;441;24,5545657;22,00282087;3,751113586;
São João de Iracema;2013;34162,96;67,86;792;170;1803;146;160;132;16,97;3549250;438;24,29284526;21,46464646;3,763727121;
São João de Iracema;2014;29351,31;71,79;853;180;1812;138;171;135;17,33;3549250;444;24,50331126;21,10199297;3,96192053;
São João de Iracema;2015;;71,23;888;184;1820;131;172;138;17,91;3549250;441;24,23076923;20,72072072;3,913736264;
São João de Iracema;2016;;;;;1826;124;166;145;18,13;3549250;435;23,82256298;;;
São João do Pau d'Alho;2010;25635,89;85,42;889;143;2104;157;140;128;22,01;3549300;425;20,19961977;16,08548931;4,059885932;4
São João do Pau d'Alho;2011;25689,48;91,49;944;154;2091;157;142;129;22,19;3549300;428;20,46867527;16,31355932;4,37541846;4
São João do Pau d'Alho;2012;37793,95;78,22;1079;174;2077;167;145;130;22,48;3549300;442;21,28069331;16,12604263;3,766008666;4
São João do Pau d'Alho;2013;40975,59;82;1156;195;2064;169;147;131;22,77;3549300;447;21,65697674;16,86851211;3,972868217;4
São João do Pau d'Alho;2014;36746,34;94,74;1224;203;2050;162;150;133;23,12;3549300;445;21,70731707;16,58496732;4,621463415;4
São João do Pau d'Alho;2015;;74,19;1267;220;2037;161;152;134;23,42;3549300;447;21,94403535;17,36385162;3,642120766;4
São João do Pau d'Alho;2016;;;;;2027;146;158;137;23,98;3549300;441;21,75629008;;;4
São Joaquim da Barra;2010;945887,32;77,91;26213;7904;46469;3710;4067;4422;12,47;3549409;12199;26,25190988;30,15297753;0,167660161;39
São Joaquim da Barra;2011;1100664,76;81,42;27669;8376;46874;3681;4020;4384;12,77;3549409;12085;25,78188335;30,27214572;0,173699706;39
São Joaquim da Barra;2012;1144441,29;78,53;29184;8871;47283;3652;3971;4336;13,08;3549409;11959;25,29238838;30,39679276;0,166085062;39
São Joaquim da Barra;2013;1329146,91;77,93;30666;9247;47695;3622;3923;4289;13,39;3549409;11834;24,81182514;30,15391639;0,163392389;39
São Joaquim da Barra;2014;1395155,78;77,15;31952;9671;48110;3590;3874;4246;13,71;3549409;11710;24,34005404;30,26727591;0,160361671;39
São Joaquim da Barra;2015;;73,3;32842;10053;48530;3559;3824;4198;14,03;3549409;11581;23,86358953;30,61019426;0,151040593;39
São Joaquim da Barra;2016;;;;;48874;3496;3791;4146;14,44;3549409;11433;23,39280599;;;39
São José da Bela Vista;2010;95963,94;56,74;1668;291;8403;764;767;715;11,14;3549508;2246;26,72854933;17,44604317;0,675235035;23
São José da Bela Vista;2011;92350,67;59,35;1841;323;8433;765;761;719;11,41;3549508;2245;26,6216056;17,5448126;0,703782758;23
São José da Bela Vista;2012;103463,84;62,77;2059;370;8464;769;756;726;11,67;3549508;2251;26,59499055;17,9698883;0,741611531;23
São José da Bela Vista;2013;109995,13;58,19;2241;402;8494;772;751;730;11,94;3549508;2253;26,5246056;17,93842035;0,685071815;23
São José da Bela Vista;2014;116168,65;56,29;2424;428;8524;779;743;733;12,22;3549508;2255;26,4547161;17,65676568;0,660370718;23
São José da Bela Vista;2015;;57,85;2516;434;8555;774;737;737;12,54;3549508;2248;26,27703098;17,24960254;0,676212741;23
São José da Bela Vista;2016;;;;;8589;767;739;731;12,77;3549508;2237;26,0449412;;;23
São José do Barreiro;2010;28250,4;57,71;898;157;4078;328;314;297;13,51;3549607;939;23,02599313;17,48329621;1,415154487;67
São José do Barreiro;2011;35613,12;59,13;976;173;4076;337;313;297;13,76;3549607;947;23,23356232;17,72540984;1,450686948;67
São José do Barreiro;2012;35792,05;69,16;1094;205;4074;347;312;297;14,11;3549607;956;23,4658812;18,73857404;1,697594502;67
São José do Barreiro;2013;42040,2;79,36;1193;233;4072;356;313;297;14,44;3549607;966;23,72298625;19,53059514;1,94891945;67
São José do Barreiro;2014;43527,82;61,23;1267;252;4070;371;312;297;14,79;3549607;980;24,07862408;19,88950276;1,504422604;67
São José do Barreiro;2015;;49,57;1314;273;4068;375;311;297;15,14;3549607;983;24,16420846;20,77625571;1,218534907;67
São José do Barreiro;2016;;;;;4069;373;320;296;15,56;3549607;989;24,30572622;;;67
São José do Rio Pardo;2010;1185115,29;75,23;26011;4503;51885;4406;4592;4359;14,56;3549706;13357;25,74347114;17,3119065;0,144993736;71
São José do Rio Pardo;2011;1266077,7;78,31;27995;4908;52026;4267;4540;4390;14,98;3549706;13197;25,36616307;17,53170209;0,150520893;71
São José do Rio Pardo;2012;1370344,49;75,55;29766;5249;52168;4131;4492;4419;15,41;3549706;13042;25;17,63421353;0,14482058;71
São José do Rio Pardo;2013;1443661,43;75,9;31705;5612;52310;3998;4438;4450;15,85;3549706;12886;24,63391321;17,70067813;0,14509654;71
São José do Rio Pardo;2014;1480685,1;79,44;33108;5953;52452;3866;4383;4473;16,29;3549706;12722;24,25455655;17,98054851;0,151452757;71
São José do Rio Pardo;2015;;79,49;34438;6301;52595;3737;4327;4497;16,75;3549706;12561;23,88249834;18,29664905;0,15113604;71
São José do Rio Pardo;2016;;;;;52716;3618;4194;4452;17,27;3549706;12264;23,26428409;;;71
São José do Rio Preto;2010;9770859,69;80,96;283099;77945;407816;29561;35158;37055;13,8;3549805;101774;24,95586245;27,53277122;0,01985209;79
São José do Rio Preto;2011;11200538,24;83,31;303444;82767;412219;29359;34544;37244;14,12;3549805;101147;24,53719989;27,27587298;0,020210131;79
São José do Rio Preto;2012;12464503,65;83,83;321334;86954;416670;29146;33930;37423;14,44;3549805;100499;24,11956704;27,0603173;0,020119039;79
São José do Rio Preto;2013;14310836,41;84,91;338565;90513;421169;28927;33317;37588;14,76;3549805;99832;23,70354893;26,73430508;0,020160553;79
São José do Rio Preto;2014;15802009,9;84,39;351138;93682;425716;28699;32703;37741;15,08;3549805;99143;23,28853038;26,6795391;0,019823075;79
